RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,predicted_churn,customer_id,segment,age,gender,city,branch_code,annual_income_inr,credit_score,tenure_months,num_products_held,products_held,is_digital_user,preferred_channel,relationship_manager,has_loan,has_credit_card,has_investments,churn_flag,avg_monthly_balance_inr_mean,avg_monthly_balance_inr_std,avg_monthly_balance_inr_min,avg_monthly_balance_inr_max,num_debit_txns_mean,num_debit_txns_sum,num_credit_txns_mean,num_credit_txns_sum,digital_logins_mean,digital_logins_sum,branch_visits_mean,branch_visits_sum,total_complaints,avg_nps,balance_trend_slope,recency_ratio,complaint_month_pct,login_trend_slope,segment_enc,gender_enc,city_enc,branch_code_enc,products_held_enc,preferred_channel_enc,cluster
8629,15713890,Maclean,704,France,Male,44,3,0.0,2,0,1,152884.85,0,0.036291897,0,CUST008629,Mass,25.0,M,Bangalore,BR015,412890.0,754.0,18.0,5.0,"Loan,Insurance,FD,Current,Savings",0.0,Branch,0.0,1.0,0.0,1.0,0.0,34268.83,9822.851203905757,20659.53,47917.09,14.916666666666666,179.0,4.833333333333333,58.0,0.0,0.0,1.75,21.0,0.0,7.75,-1173.4465034965033,0.8004495620902226,0.0,0.0,2.0,1.0,1.0,14.0,903.0,0.0,0.0
8630,15577598,Chiang,651,Spain,Male,23,4,115636.05,2,1,0,70400.86,0,0.03393018,0,CUST008630,HNI,30.0,F,Bangalore,BR018,4536033.0,778.0,18.0,3.0,"FD,Insurance,Savings",1.0,Mobile,1.0,0.0,0.0,1.0,0.0,422416.49,75771.66662079337,279382.14,507509.79,14.583333333333334,175.0,5.666666666666667,68.0,6.916666666666667,83.0,0.5833333333333334,7.0,0.0,7.75,-2729.553566433566,0.8396088248220475,0.0,-0.2482517482517482,1.0,0.0,1.0,17.0,572.0,1.0,2.0
8631,15786042,Willmore,706,Germany,Female,44,2,185932.18,2,1,0,65413.41,0,0.3624725,0,CUST008631,Affluent,67.0,M,Bangalore,BR003,648880.0,735.0,36.0,3.0,"Insurance,Credit_Card,Current",1.0,Branch,0.0,0.0,1.0,1.0,0.0,43657.21166666666,9010.207454707674,32691.2,64977.9,15.416666666666666,185.0,4.916666666666667,59.0,7.25,87.0,0.8333333333333334,10.0,0.0,8.333333333333334,-287.5853846153848,0.9403405036068568,0.0,-0.2552447552447552,0.0,1.0,1.0,2.0,629.0,0.0,0.0
8632,15753462,Godson,632,Germany,Male,30,2,72549.0,2,0,1,182728.8,0,0.030789629,0,CUST008632,Affluent,60.0,F,Hyderabad,BR002,770350.0,674.0,27.0,4.0,"Savings,Current,FD,Insurance",1.0,Mobile,0.0,0.0,0.0,1.0,0.0,62883.107500000006,14980.806067718257,43955.23,88000.51,14.916666666666666,179.0,5.0,60.0,8.166666666666666,98.0,0.5833333333333334,7.0,1.0,8.083333333333334,1664.6672377622376,1.3979033787764907,0.0833333333333333,0.2167832167832167,0.0,0.0,4.0,1.0,981.0,1.0,0.0
8633,15759690,Smith,751,France,Male,42,4,0.0,2,1,1,81442.6,0,0.015852807,0,CUST008633,Mass,0.0,0,France,0,0.0,751.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8634,15801414,Bitter,767,France,Female,35,2,0.0,2,0,0,144251.38,0,0.042847447,0,CUST008634,Mass,0.0,0,France,0,0.0,767.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8635,15656141,Ts'ao,741,France,Male,39,5,0.0,1,0,1,40207.06,0,0.14214973,0,CUST008635,Mass,0.0,0,France,0,0.0,741.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8636,15608701,Chialuka,651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1,0.13217197,0,CUST008636,Affluent,36.0,M,Kolkata,BR015,936049.0,843.0,51.0,2.0,"FD,Insurance",1.0,Net_Banking,0.0,0.0,0.0,1.0,1.0,53100.86666666667,18178.699062510368,24606.06,77749.08,10.083333333333334,121.0,2.5,30.0,5.083333333333333,61.0,0.4166666666666667,5.0,4.0,3.6666666666666665,3668.410769230768,1.396706948762778,0.3333333333333333,0.3391608391608392,0.0,1.0,5.0,14.0,548.0,2.0,1.0
8637,15582892,Scott,601,France,Male,46,2,99786.07,1,1,1,32683.88,1,0.22750553,0,CUST008637,Mass,0.0,0,France,0,0.0,601.0,2.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,99786.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8638,15632967,Feng,520,France,Male,34,3,0.0,2,1,1,104703.96,0,0.013411304,0,CUST008638,HNI,50.0,F,Pune,BR010,1547337.0,720.0,64.0,2.0,"Current,Loan",1.0,Mobile,0.0,1.0,0.0,0.0,0.0,128690.93,34425.25072489722,78622.25,177841.41,14.416666666666666,173.0,5.0,60.0,8.333333333333334,100.0,0.6666666666666666,8.0,2.0,6.5,-1125.7514685314677,0.8480217002788318,0.1666666666666666,-0.1048951048951049,1.0,0.0,7.0,9.0,259.0,1.0,0.0
8639,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0,0.048238125,0,CUST008639,Affluent,0.0,0,Germany,0,0.0,626.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,115084.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640,15654891,He,811,France,Male,30,6,0.0,2,1,1,180591.32,0,0.008321635,0,CUST008640,Mass,0.0,0,France,0,0.0,811.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8641,15611365,Fanucci,730,France,Female,32,9,127661.69,1,0,0,60905.51,0,0.06782575,0,CUST008641,Mass,51.0,F,Mumbai,BR009,346110.0,625.0,68.0,2.0,"Demat,Credit_Card",1.0,Branch,0.0,0.0,1.0,1.0,1.0,18848.5525,9061.566055189684,8867.07,34103.05,9.083333333333334,109.0,3.0,36.0,3.5,42.0,0.5833333333333334,7.0,0.0,3.333333333333333,2100.8268181818185,2.232766000665212,0.0,0.3076923076923077,2.0,0.0,6.0,8.0,310.0,0.0,1.0
8642,15749103,Ginikanwa,604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1,0.61642694,1,CUST008642,Affluent,48.0,M,Mumbai,BR029,1461438.0,664.0,88.0,3.0,"Insurance,Savings,Credit_Card",1.0,Net_Banking,0.0,0.0,1.0,1.0,0.0,132157.14583333334,30831.14285802513,76134.04,162950.07,15.333333333333334,184.0,5.416666666666667,65.0,7.916666666666667,95.0,0.6666666666666666,8.0,0.0,7.083333333333333,3557.77548951049,1.167814292503334,0.0,-0.0664335664335664,0.0,1.0,6.0,28.0,759.0,2.0,0.0
8643,15810203,Manning,499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0,0.20868278,0,CUST008643,HNI,48.0,M,Pune,BR048,3019994.0,692.0,36.0,4.0,"Savings,FD,Loan,Demat",1.0,Branch,0.0,1.0,0.0,1.0,0.0,246792.3408333333,47991.071818649296,180668.64,316067.96,12.75,153.0,4.333333333333333,52.0,8.416666666666666,101.0,0.3333333333333333,4.0,2.0,8.166666666666666,5416.368916083918,1.227103215401544,0.1666666666666666,0.3181818181818181,1.0,1.0,7.0,47.0,1043.0,0.0,2.0
8644,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1,0,1,3554.63,0,0.055798203,0,CUST008644,Mass,53.0,M,Hyderabad,BR008,302929.0,821.0,14.0,4.0,"Demat,Current,Loan,Credit_Card",1.0,Branch,0.0,1.0,1.0,1.0,0.0,25310.492500000004,7132.216347060358,15987.67,35222.75,14.5,174.0,6.166666666666667,74.0,8.583333333333334,103.0,0.3333333333333333,4.0,0.0,6.833333333333333,100.03674825174814,0.9915544930814356,0.0,0.1853146853146853,2.0,1.0,4.0,7.0,356.0,0.0,0.0
8645,15605673,Liang,716,Spain,Female,29,8,0.0,2,0,0,78616.92,0,0.03185588,0,CUST008645,Mass,0.0,0,Spain,0,0.0,716.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8646,15669282,Uchechukwu,636,France,Female,20,10,124266.86,1,0,0,100566.81,0,0.035521753,0,CUST008646,Affluent,42.0,F,Hyderabad,BR018,1077658.0,763.0,96.0,1.0,Credit_Card,1.0,Branch,0.0,0.0,1.0,0.0,1.0,65184.395,19194.37362668385,36993.7,93014.99,10.25,123.0,3.333333333333333,40.0,5.166666666666667,62.0,0.5,6.0,3.0,4.333333333333333,3937.487902097903,1.2436433325240777,0.25,0.3846153846153845,0.0,0.0,4.0,17.0,0.0,0.0,1.0
8647,15792726,Sung,470,France,Female,25,8,127974.06,2,1,1,183259.35,0,0.044496953,0,CUST008647,Affluent,0.0,0,France,0,0.0,470.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,127974.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,15593241,Tochukwu,444,France,Male,43,3,0.0,2,1,1,159131.21,0,0.029165229,0,CUST008648,Mass,0.0,0,France,0,0.0,444.0,3.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8649,15683053,Reyna,809,Spain,Female,48,2,0.0,1,1,0,160976.85,1,0.71274054,1,CUST008649,Mass,0.0,0,Spain,0,0.0,809.0,2.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,15632736,Liang,850,Germany,Female,30,3,104911.35,2,1,1,42933.26,0,0.08604172,0,CUST008650,Mass,65.0,M,Hyderabad,BR032,457358.0,680.0,21.0,2.0,"FD,Current",1.0,Phone,0.0,0.0,0.0,0.0,1.0,26247.12583333333,9925.007023654449,11966.32,47595.1,10.0,120.0,2.583333333333333,31.0,4.833333333333333,58.0,0.25,3.0,2.0,4.666666666666667,1817.491853146853,1.3540550990669826,0.1666666666666666,0.3706293706293707,2.0,1.0,4.0,31.0,497.0,3.0,1.0
8651,15731865,Unwin,637,France,Male,27,1,0.0,2,1,0,91291.2,0,0.02177277,0,CUST008651,Affluent,43.0,F,Mumbai,BR003,1392491.0,829.0,55.0,3.0,"FD,Credit_Card,Insurance",1.0,Phone,0.0,0.0,1.0,1.0,1.0,82194.76833333333,35740.28947122861,42963.22,152256.24,10.083333333333334,121.0,3.6666666666666665,44.0,4.666666666666667,56.0,0.5833333333333334,7.0,1.0,4.0,7184.783146853147,1.671225569105056,0.0833333333333333,0.1328671328671328,0.0,0.0,6.0,2.0,483.0,3.0,1.0
8652,15760450,Rutherford,512,France,Male,43,1,0.0,2,1,1,52471.36,0,0.023885133,0,CUST008652,Mass,0.0,0,France,0,0.0,512.0,1.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8653,15787204,Howe,774,Spain,Female,43,1,110646.54,1,0,0,108804.28,0,0.2809797,0,CUST008653,Affluent,0.0,0,Spain,0,0.0,774.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,110646.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,15650454,Tran,641,France,Male,57,5,0.0,2,1,1,122449.18,0,0.09075984,0,CUST008654,Mass,50.0,M,Ahmedabad,BR039,235442.0,775.0,68.0,2.0,"Demat,Insurance",1.0,Branch,0.0,0.0,0.0,1.0,0.0,21460.905,4365.889472980486,13202.86,26366.12,12.5,150.0,5.75,69.0,8.916666666666666,107.0,0.5833333333333334,7.0,1.0,7.416666666666667,113.20405594405594,1.1924734990097992,0.0833333333333333,0.4160839160839161,2.0,1.0,0.0,38.0,388.0,0.0,0.0
8655,15573730,Thompson,586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0,0.16688909,0,CUST008655,Affluent,0.0,0,Germany,0,0.0,586.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,126704.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8656,15705050,Linger,611,France,Male,30,9,0.0,2,1,1,148887.69,0,0.009721262,0,CUST008656,Affluent,43.0,M,Pune,BR036,1034122.0,761.0,60.0,1.0,Current,1.0,Branch,0.0,0.0,0.0,0.0,0.0,91175.66,23268.741190484405,56300.5,120026.99,16.916666666666668,203.0,5.666666666666667,68.0,8.0,96.0,0.3333333333333333,4.0,0.0,7.583333333333333,1424.430000000001,1.0049157260699932,0.0,0.0209790209790209,0.0,1.0,7.0,35.0,158.0,0.0,0.0
8657,15791342,Johnston,660,Spain,Male,31,1,84560.04,1,1,1,137784.25,0,0.03157898,0,CUST008657,Mass,0.0,0,Spain,0,0.0,660.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,84560.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8658,15684316,Udokamma,532,France,Male,43,9,0.0,2,0,0,190573.91,1,0.070308425,0,CUST008658,Mass,0.0,0,France,0,0.0,532.0,9.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,15700540,Barrera,557,Germany,Female,38,2,129893.56,1,0,0,102076.03,0,0.37891984,0,CUST008659,Affluent,49.0,F,Chennai,BR014,834750.0,738.0,23.0,1.0,Savings,1.0,Branch,0.0,0.0,0.0,0.0,0.0,70857.6975,16615.567668037944,43975.15,93252.98,14.416666666666666,173.0,5.916666666666667,71.0,7.416666666666667,89.0,0.5833333333333334,7.0,1.0,9.25,1076.6553496503498,1.3668442088627824,0.0833333333333333,-0.2342657342657342,0.0,0.0,2.0,13.0,939.0,0.0,0.0
8660,15770631,Sutherland,730,Spain,Male,25,5,167385.81,1,1,1,56307.51,0,0.014186131,0,CUST008660,Affluent,0.0,0,Spain,0,0.0,730.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,167385.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8661,15790594,Bednall,535,France,Female,27,6,0.0,2,0,1,49775.58,0,0.038649794,0,CUST008661,Mass,0.0,0,France,0,0.0,535.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8662,15604020,Otoole,773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0,0.24003875,0,CUST008662,Affluent,27.0,F,Pune,BR045,905427.0,739.0,39.0,4.0,"Credit_Card,Current,Loan,FD",1.0,Mobile,0.0,1.0,1.0,0.0,0.0,77114.75916666667,19944.10911337319,45638.3,105262.75,15.5,186.0,4.166666666666667,50.0,8.666666666666666,104.0,0.5833333333333334,7.0,2.0,8.333333333333334,2532.662692307692,1.208901250384787,0.1666666666666666,-0.1818181818181818,0.0,0.0,7.0,44.0,20.0,1.0,0.0
8663,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1,0.7514727,1,CUST008663,Affluent,0.0,0,Germany,0,0.0,510.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,123070.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,15736578,Hamilton,539,France,Male,39,1,0.0,1,1,1,28184.7,0,0.16042353,0,CUST008664,Mass,22.0,M,Ahmedabad,BR010,358031.0,820.0,14.0,5.0,"Demat,Current,FD,Savings,Insurance",1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,28460.30916666667,7313.842081816763,20475.22,38166.82,15.166666666666666,182.0,5.5,66.0,8.166666666666666,98.0,0.3333333333333333,4.0,0.0,6.833333333333333,-538.5477972027973,1.0457491723572068,0.0,0.0419580419580419,2.0,1.0,0.0,9.0,350.0,2.0,0.0
8665,15666332,Donaldson,690,Spain,Female,48,2,0.0,2,1,1,3149.1,0,0.099492505,0,CUST008665,Affluent,26.0,F,Ahmedabad,BR030,1048300.0,743.0,78.0,1.0,Insurance,1.0,Mobile,0.0,0.0,0.0,1.0,1.0,63496.45916666667,25497.52939102263,32688.71,105233.67,8.5,102.0,2.333333333333333,28.0,5.166666666666667,62.0,0.4166666666666667,5.0,3.0,4.333333333333333,5753.757727272728,1.3983213599706117,0.25,0.6713286713286714,0.0,0.0,0.0,29.0,627.0,1.0,1.0
8666,15727291,McKay,821,France,Female,40,1,0.0,2,1,0,194273.12,0,0.062435657,0,CUST008666,Affluent,48.0,M,Mumbai,BR037,1351191.0,648.0,120.0,1.0,Current,0.0,Branch,0.0,0.0,0.0,0.0,1.0,80615.33833333333,26069.262247139333,43736.93,121132.99,9.25,111.0,2.5,30.0,0.0,0.0,0.9166666666666666,11.0,0.0,4.583333333333333,6167.681678321678,1.4133928103396447,0.0,0.0,0.0,1.0,6.0,36.0,158.0,0.0,1.0
8667,15785920,Black,687,Germany,Male,35,1,125141.24,2,1,1,148537.07,0,0.0398808,0,CUST008667,Affluent,0.0,0,Germany,0,0.0,687.0,1.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,125141.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8668,15658987,Kane,557,France,Female,46,4,96173.17,2,1,1,116378.31,0,0.21310058,0,CUST008668,Mass,0.0,0,France,0,0.0,557.0,4.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,96173.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,15687719,She,532,Spain,Female,37,5,0.0,2,0,1,6761.84,0,0.067888774,0,CUST008669,Mass,53.0,F,Kolkata,BR050,288560.0,720.0,109.0,3.0,"Credit_Card,FD,Insurance",1.0,Phone,0.0,0.0,1.0,1.0,0.0,23021.50833333333,5830.239514841149,17007.25,32546.62,15.083333333333334,181.0,5.583333333333333,67.0,6.916666666666667,83.0,0.5833333333333334,7.0,0.0,7.833333333333333,-352.4666433566433,0.9449595391108602,0.0,-0.1573426573426573,2.0,0.0,5.0,49.0,63.0,3.0,0.0
8670,15799641,Bruno,540,Spain,Male,39,2,0.0,2,1,0,81995.92,0,0.04741838,0,CUST008670,Mass,0.0,0,Spain,0,0.0,540.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8671,15758702,Watson,705,France,Female,55,8,0.0,2,1,1,14392.68,0,0.14641416,0,CUST008671,Mass,59.0,M,Bangalore,BR007,250701.0,624.0,80.0,2.0,"FD,Credit_Card",1.0,Phone,0.0,0.0,1.0,0.0,0.0,21265.134166666667,4928.62332508316,14234.48,28923.97,15.75,189.0,6.0,72.0,7.25,87.0,0.5,6.0,1.0,7.416666666666667,258.20192307692315,1.0151939573899316,0.0833333333333333,0.0314685314685314,2.0,1.0,1.0,6.0,474.0,3.0,0.0
8672,15689526,Shih,542,Germany,Female,35,9,127543.11,2,1,0,468.94,1,0.11283244,0,CUST008672,HNI,61.0,M,Hyderabad,BR012,3892920.0,784.0,72.0,2.0,"Savings,Insurance",1.0,Mobile,1.0,0.0,0.0,1.0,0.0,297669.6241666667,67313.07161014588,216908.12,437757.63,14.0,168.0,4.916666666666667,59.0,9.083333333333334,109.0,0.6666666666666666,8.0,0.0,7.416666666666667,3798.935279720279,1.0962663759197586,0.0,0.3811188811188811,1.0,1.0,4.0,11.0,1045.0,1.0,2.0
8673,15586848,Rose,706,France,Male,38,1,0.0,2,1,0,122379.54,0,0.037377015,0,CUST008673,Mass,0.0,0,France,0,0.0,706.0,1.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8674,15707637,Zikoranachukwudimma,765,France,Female,56,1,0.0,1,1,0,13228.93,1,0.8928508,1,CUST008674,Mass,0.0,0,France,0,0.0,765.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,15719426,Cole,529,France,Male,67,8,103101.56,2,1,1,154002.02,1,0.11239088,0,CUST008675,Affluent,0.0,0,France,0,0.0,529.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,103101.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,15639265,Isaacs,714,France,Male,54,7,126113.28,1,1,0,112777.38,0,0.7267967,1,CUST008676,Affluent,0.0,0,France,0,0.0,714.0,7.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,126113.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,15576124,Muravyova,582,France,Male,41,1,40488.76,1,1,0,128528.83,0,0.3925698,0,CUST008677,Mass,0.0,0,France,0,0.0,582.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,40488.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,15757829,Timperley,609,Germany,Female,40,10,137389.77,2,1,0,170122.22,0,0.2517871,0,CUST008678,Affluent,0.0,0,Germany,0,0.0,609.0,10.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,137389.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,15633227,Kenechukwu,518,France,Female,28,9,85146.36,1,0,0,2803.89,0,0.05082589,0,CUST008679,Mass,55.0,F,Kolkata,BR043,490123.0,798.0,68.0,3.0,"Demat,Insurance,Current",1.0,Net_Banking,0.0,0.0,0.0,1.0,0.0,41337.21083333334,9102.662621387672,28423.34,53638.7,14.25,171.0,4.916666666666667,59.0,9.083333333333334,109.0,0.5833333333333334,7.0,0.0,7.166666666666667,110.74548951048972,1.03146477117461,0.0,-0.3321678321678321,2.0,0.0,5.0,42.0,394.0,2.0,0.0
8680,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1,0.121234246,0,CUST008680,Mass,45.0,M,Pune,BR032,420368.0,628.0,85.0,1.0,Credit_Card,1.0,Phone,0.0,0.0,1.0,0.0,1.0,20794.6275,6638.611890852328,11892.19,38015.29,9.833333333333334,118.0,3.25,39.0,5.166666666666667,62.0,0.5,6.0,3.0,4.083333333333333,1260.9500349650348,1.6369465127415492,0.25,0.4895104895104895,2.0,1.0,7.0,31.0,0.0,3.0,1.0
8681,15782939,Storey,747,France,Male,42,4,80214.36,1,1,0,115241.96,1,0.36171862,0,CUST008681,Mass,0.0,0,France,0,0.0,747.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,80214.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,15746338,Onyekachukwu,565,France,Female,40,2,0.0,2,1,1,129956.13,0,0.03599138,0,CUST008682,Affluent,36.0,F,Bangalore,BR020,1298579.0,718.0,49.0,3.0,"Current,FD,Savings",1.0,Net_Banking,0.0,0.0,0.0,0.0,0.0,109594.235,17781.816628765613,80658.02,139289.37,14.166666666666666,170.0,5.333333333333333,64.0,8.666666666666666,104.0,0.5,6.0,0.0,8.5,-1861.7239160839165,0.9050734358905858,0.0,-0.3006993006993007,0.0,0.0,1.0,19.0,231.0,2.0,0.0
8683,15590676,Kharlamova,735,France,Male,34,1,141796.43,1,1,0,45858.49,0,0.09341116,0,CUST008683,NRI,42.0,M,Ahmedabad,BR040,3255109.0,689.0,105.0,2.0,"Current,Credit_Card",0.0,Branch,1.0,0.0,1.0,0.0,0.0,265798.405,56800.99680323344,169075.13,367381.72,16.166666666666668,194.0,5.166666666666667,62.0,0.0,0.0,1.4166666666666667,17.0,0.0,6.5,-749.4426573426589,0.9687423661920184,0.0,0.0,3.0,1.0,0.0,39.0,159.0,0.0,2.0
